"content","username","tweet_published_at","type"
"pgn war tiket coldplay tp udh stress duluan mikirin gmn cara war nya","sipaauu","2023-05-09 05:29:55+07","tweet"
"@tanyakanrl Coldplay kpop apaan njir","worwhandseokjin","2023-05-09 05:29:42+07","replied_to"
"kocak bngt, emang kenapa kalo gue mau war coldplay? kan gue mau nonton.. bukan kayak situ yg mau di jual lagi🙏🙏","slaiolaiku","2023-05-09 05:29:54+07","tweet"
"doa gue biar ada yang bayarin tiket coldplay","dncffff","2023-05-09 05:29:54+07","tweet"
"weeehh max pembelian tiket coldplay 4 tiket per akun / email, padahal niatnya mau beli 6 tiket buat nonton bareng temen🥲","ocehanbintang","2023-05-09 05:29:50+07","tweet"
"@Bola_Jakarta @Persija_Jkt november gbk dibuat konser @coldplay 😭","nasi_kuda","2023-05-09 05:29:48+07","replied_to"
"zuzur mau nonton coldplay tp takut svt ikutan dateng..............","dreaminsvt","2023-05-09 05:29:48+07","tweet"
"Konser Coldplay di Jakarta 15 November 2023, Penjualan Tiket Mulai 17 Mei 2023 pukul 10.00 WIB
 
https://t.co/dt3ri0p2Im lewat @tribunambonnews","tribunambonnews","2023-05-09 05:29:47+07","tweet"
"—–· 🫂❤️‍🩹
Please pengen banget nonton @coldplay karena dari SD udh denger lagu² mereka dan sampe sekarang selalu hafal.","dumptrxxsh","2023-05-09 05:29:45+07","tweet"
"Pengen nonton coldplay tapi lebih pengen nonton seventeen🥲","dimsyoutt","2023-05-09 05:29:45+07","tweet"
"@falla_adinda Bubeks, ini Coldplay Jkt?","harukimidays","2023-05-09 05:29:21+07","replied_to"
"capek liat tl isinya coldplay semua bisukan ajalah udh awak msh nunggu hilal Saosin sama BMTH yg blm keliatan","mfzlss_","2023-05-09 05:29:57+07","tweet"
"tolong bgt ini mah w mau nonton konser coldplay woyyy","puntengopuddd","2023-05-09 05:29:55+07","tweet"
"Demi Coldplay,,, sayah menerima pinangan Sugar Daddy #ehgimana","CancerinaGirl","2023-05-09 05:29:45+07","tweet"
"keknya coldplay, karna ini pertama kalinya konser di indo kan🥲","feistiy","2023-05-09 05:29:44+07","tweet"
"Coldplay… kenapa km hari rabu 😔 https://t.co/t2zi2TMDaC","tameenative","2023-05-09 05:29:41+07","tweet"
"@tsundereagustd Setakat ni satu jela konsert pernah pegi kt zepp kl tu...tk sure la mna yg best rsanya klau konsert coldplay smua seat best 😂 tpi utk konsert tu mybe floor ticket lah, yg tu konfem beribu hrga 🫠","dreamspacemyg","2023-05-09 05:29:41+07","replied_to"
"@fallfortaegi Wah kalau Coldplay dapet , tinggal bangtan dong ya🥺","MypurpleUniv","2023-05-09 05:29:41+07","replied_to"
"@AkeemSharyzal Duit boleh dicari. Coldplay nak dtg sini tahun akan dtg belum tentu lagi.","brrapbrrap","2023-05-09 05:29:37+07","replied_to"
"Coldplay i gi hehehehhee insyallah","kdacloudy","2023-05-09 05:29:36+07","tweet"
"nih kalo ada orang GA tiket coldplay gw tanpa malu2 dah wkwk","ailythegreat","2023-05-09 05:29:34+07","tweet"
"Oke budget udah ada, manifesting menang war tiket Coldplay 🙏🏻🙏🏻 https://t.co/XaYVhsS3Ox","okalangi23","2023-05-09 05:29:31+07","tweet"
"@ipaansar Eh taunya gadapet tiket coldplay xixixi","ai2fine","2023-05-09 05:29:31+07","tweet"
"Better pergi tengok Coldplay kat luar la.","_emint_","2023-05-09 05:29:27+07","tweet"
"@hrdbacot pas udh dapet tiket tp ga dapet cuti, lgsng bikin story “wts 1 tiket coldplay, alasan dijual ga dape acc cuti🙏🏻”","sivatlth","2023-05-09 05:29:20+07","replied_to"
"Coldplay resmi mengumumkan di akun IG-nya tour Asia dan Australia dan Jakarta termasuk kota yang disinggahi. Tempatnya di GBK 15 November. Dulu pernah nonton 6 tahun lalu di Bangkok. Konser terbaik yang pernah saya tonton. Lihhting dan sound systemnya megah sekali https://t.co/Blth9RPQn4","panca66","2023-05-09 05:29:26+07","tweet"
"@tanyakanrl ya Coldplay kemana-mana atuh😭 lu siap-siap aja war nya bukan satu fandom lagi semua kalangan ini mah","icemozsi","2023-05-09 05:29:23+07","replied_to"
"Peminat Coldplay dipertanyakan jumlahnya dgn grup yg karirnya masih muda 🤣🤣🤣 awas Lo diamuk sama fans sesepuhnya","rumyblue","2023-05-09 05:29:22+07","tweet"
"Sedih banget beneran ga bisa nonton coldplay padahal aku nunggu udah dari kuliah","AuliaSvtri","2023-05-09 05:29:21+07","tweet"
"@cakwemania @S_GraciaJKT48 Ngeri mo nonton Coldplay dia wkwkwkwkwk","gagituraiii","2023-05-09 05:29:21+07","replied_to"
"""selamat siang, abis maksi jan lupa ngopi!""

Coldplay - A Sky Full Of Stars https://t.co/w6EeGEemdT","lirihgerimis_","2023-05-09 05:29:20+07","tweet"
"Buka spotify, auto puter playlist coldplay, entah berangkat atau tidak wkwk","dinataaaaaaaa","2023-05-09 05:29:18+07","tweet"
"@figitiri @westenthu selagi ada kak, setidaknya pas di panggil Tuhan nnti udh nonton ColdPlay","madebyzeeHEHE","2023-05-09 05:29:17+07","replied_to"
"nonton coldplay apa ngga... BINGUNG","starsgeazing","2023-05-09 05:29:16+07","tweet"
"🧕🏻 : “baba, coldplay baba”
🧔🏻‍♂️: “apa tuh?”

Sudah lah, mau berharap apa sih aku😌 
Konser terakhir aku jelas2, 1D 2015, setelah itu kan perang dunia pertama😅

Skip this feeling🙂","nadaoctf","2023-05-09 05:29:15+07","tweet"
"bilang ""coldplay jelek"" di grup wa kantor untuk merasakan sesuatu","menyadaru","2023-05-09 05:29:12+07","tweet"
"Kaga tapi Coldplay kita mah..","alfiwildan","2023-05-09 05:29:12+07","tweet"
"Coldplay akan gelar konser di jakarta","wartanasionalWN","2023-05-09 05:29:12+07","retweet"
"https://t.co/PjBCy0xmjn","wartanasionalWN","2023-05-09 05:28:49+07","tweet"
"@tanyakanrl Coldplay , krena dri segala usia kyak nya","sonhorus777","2023-05-09 05:29:10+07","replied_to"
"gw bener bakal nangis sih misal sampai ada di hari H konser coldplay 🥹 kek masa pas bgt konsernya di hari rabu.","yolskichan","2023-05-09 05:29:09+07","tweet"
"@tiketXid Duit bisa dicari
Kesempatan nonton coldplay belum tentu ada lagi @jellltih @tyarartha @haitikske2_","onyourmooon","2023-05-09 05:29:09+07","replied_to"
"@jiminnnina @kulitmekdiii Liat dr gambar stagenya coldplay beda, agak kanan lagi kyknya...","twosideone","2023-05-09 05:29:08+07","replied_to"
"@Reka_cyril Mesin lu ngelitik pake mau tiket coldplay wkwkwk","agungnurcahya93","2023-05-09 05:29:04+07","replied_to"
"@nomgoogo kak, cat 1 right blackpink kalo di coldplay cat berapa yaa?","apocapleasc","2023-05-09 05:29:03+07","tweet"
"gue sampe belum mulai mulai ini ngerjain skripsi gara gara lo ya coldplay 😩 padahal banyak yg dikejar dan hari ini harus ngumpulin 😩","imprettyc0ol","2023-05-09 05:29:03+07","tweet"
"@tanyakanrl Coldplay sih..","justlikeaegi99","2023-05-09 05:29:01+07","replied_to"
"JANCOOKKKKK MAK GUE NNTN KONSER COLDPLAY GUE GABOLEH IKUT FAKKKKK NNTN FUJI KAZE AJA GUE GABOLEH SHIBALLLLLLLL","okrmura","2023-05-09 05:29:01+07","tweet"
"kalo sj cairnya skrg, wes tak nggawe tuku tiket coldplay 😭 sek suwe maneh cair e","jipyeongayang","2023-05-09 05:28:59+07","replied_to"
"@tanyakanrl coldplay gue yakin ni mereka hd anjir bakal susah war tiketnya🥹","addictednajaem","2023-05-09 05:28:55+07","replied_to"
"arggghhhh ada available tiket di Suga SG tp mau nonton coldplay 🥲","borabie27","2023-05-09 05:28:55+07","tweet"
"seneng lu pada coldplay ke indo, gw sedih ini sum41 disband😔","nanditoaf","2023-05-09 05:28:52+07","tweet"
"Seketika badmood dibuat coldplay","dyhpuspitaaaa","2023-05-09 05:28:50+07","tweet"
"Mau nonton coldplay, tp ak miskin:( ap ak jual ginjal dlu yh","plainrosxs","2023-05-09 05:28:46+07","tweet"
"bismillah

                    🕯      🕯
           🕯                        🕯
                    menang
      🕯             war            🕯 
                    coldplay   
           🕯                        🕯
                    🕯       🕯","_______fiona","2023-05-09 05:28:46+07","tweet"
"@tanyakanrl Coldplay
Liat aja saingan beli tiket se Asia. Apalagi pertama kali di Indonesia.","ladychoco14","2023-05-09 05:28:42+07","replied_to"
"🇭🇲🇭🇲🇭🇲
Semoga di kasih Lurus Siang ini boskuu
Kita gaskan lagi di SYD 😁😁😁

#prediksisydney #prediksitogeljitu #togelonline #angkamaintogel #angkajitu #togel #Coldplay #Salma https://t.co/iHbQPAFhJ8","banggohoki","2023-05-09 05:28:38+07","tweet"
"Semua kedai pasang lagu coldplay ak arrrrrr x sabar","Letitroll18","2023-05-09 05:28:38+07","tweet"
"Nonton Coldplay uangnya dari mana ya kalo mau free standing (?)","kelvin_kelviin","2023-05-09 05:28:37+07","tweet"
"Coldplay fix konser di ina ya, terharu","rblphile","2023-05-09 05:28:35+07","tweet"
"looking for jastip tiket coldplay in jkt yg udah berpengalaman jastip tiket sebelumnya #ColdplayIndonesia #jastipcoldplay #ColdplayInJakarta","butterflyriess","2023-05-09 05:28:35+07","tweet"
"Coldplay in tokyo, harga gak beda jauh dengan 5 tahun lalu, cuma selisih ¥3000 dikelas yg sama https://t.co/VrmAbm1fib","ardynp","2023-05-09 05:28:35+07","tweet"
"@dngwdyn @Okkanrhsnh iya bener soalnya kemarin betuk venuenya beda sama coldplay sekarang","pritaadew","2023-05-09 05:28:33+07","replied_to"
"Tolong ya Allah ini duit tiket coldplay aku udah siapin jauh bertahun2 drpd ak nyiapin duit nikahan😭🙏","destriamalia03","2023-05-09 05:28:31+07","tweet"
"yang suka banget sama coldplay mantanku, justru aku ketularan🤠","loquesientobebe","2023-05-09 05:28:31+07","tweet"
"@tanyakanrl Coldplay, bp kebanyakan manusia fomo kemarin. kalo Coldplay ya pasti juga banyak cuma ga sebejibun kemarin","pwejtty","2023-05-09 05:28:26+07","replied_to"
"Bisa aja ngakalin duit buat nonton coldplay
Yang gabisa izin mak gw nih pasti gaboleh ke jakarta😭","aayyiii__","2023-05-09 05:28:26+07","tweet"
"Jd gimana bu agenda buat coldplay @henderykw","bukandualipa","2023-05-09 05:28:21+07","retweet"
"Welcome to INDONESIA! @coldplay 
#IndonesiaWantsColdplay 🇮🇩 https://t.co/nigyjycC9V","IDWantsColdplay","2023-05-09 02:04:36+07","tweet"
"Abang ku mau nikah mana mungkin dia mau menghamburkan uangnya buat nonton konser ini dan dia bukan fans coldplay huaaaaaa nangizzzz😭","chappayaa","2023-05-09 05:28:21+07","replied_to"
"Haii guys! 
Aku open ticketing coldplay sisa 5 slot lagi yang mau bisa langsung isi form yash 🫶🏻 testimoni bisa cek ke ig: kpopshop_77","JMFerana","2023-05-09 05:28:20+07","tweet"
"mau spoil tiket coldplay","friskatcha","2023-05-09 05:28:40+07","tweet"
"info jastip coldplay murah terpercaya dong 😭😭","chocolattemixx","2023-05-09 05:28:17+07","tweet"
"NAK PERGI COLDPLAY","s1ncelae","2023-05-09 05:28:14+07","tweet"
"@demaliaputri 2018?! 🫠 kita pernah muda. Ayo nonton coldplay temen2","Nwky_","2023-05-09 05:28:11+07","replied_to"
"bismillah coldplay cat 5🙏 ntar kalo dapet yg cat 5, tinggal cari barengan😭🙏","arunikaaxx","2023-05-09 05:20:40+07","tweet"
"Takpe lah aku sanggup tak pergi coldplay dari tinggal kan anak ,dah besar nanti boleh enjoy dengan bapak dia🤣","Butterxpoppy","2023-05-09 05:20:38+07","tweet"
"Coldplay pake ordal aja lah wkwk","kataguamahh","2023-05-09 05:20:38+07","tweet"
"yang suka Coldplay tuh berasa dari semua kalangan. ticket war-nya yakin lebih susah daripada artis western lainnya :’)","snowathebeach_","2023-05-09 05:28:09+07","tweet"
"Mana nak tengok harga tiket seat coldplay concert… nape x keluarkan awal2 terus.. #coldplayinkl #Coldplay2023 #kualalumpur","hidayyahmazlan1","2023-05-09 05:28:06+07","tweet"
"pilih lihat coldplay apa lihat messi bang? 
pilih buang uang buat makanan sih bang","deannovaaaa","2023-05-09 05:28:05+07","tweet"
"@pararadice iya ka klo yg coldplay yg udh beredar *ga tau bener apa engga* itu layoutnya hampir sama https://t.co/zY8EagaMe1","j_realdouble","2023-05-09 05:28:05+07","tweet"
"yaAllah mau kado ulang tahun tiket nonton coldplay pls 😭","rosychessy","2023-05-09 05:28:04+07","tweet"
"Tunggu... ini coldplay di weekday bgt? Hmm","hannathrs","2023-05-09 05:28:03+07","tweet"
"@mharunsafii @G0Y0B0D @idextratime Ini ributnya karna album coldplay A Head Full Of Dreams ngecopy artwork bmth Sempiternal yang rilis 2013 duluan drpd HFOD 2015","iqvaal","2023-05-09 05:28:02+07","replied_to"
"Dah la aku nak buat service jaga anak orang dekat rumah/hotel ja time concert coldplay nanti. Parents boleh berhibur 🤩","aishahatiqah_","2023-05-09 05:27:59+07","tweet"
"@shiru_ka14 @coldplay @elnandoBro Katanya wajin bawa pasangan ka nontonnya 😅","ferylubis","2023-05-09 05:27:59+07","tweet"
"Kepada para sultan seperti nagita slavina dan temen2nya mohon untuk nonton coldplay di negara lain aja, saya kang gelang mau nonton coldplay dengan tenang.. ooh bukan tenang, menggila maksudnya 🤣#ColdplayIndonesia https://t.co/3eyNg0LhoA","VivinFindyka","2023-05-09 05:27:20+07","tweet"
"tyda boleh fomo dengan coldplay karena duidnya harus dipake event besar di bulan desember","maybellainne","2023-05-09 05:27:55+07","tweet"
"yg ngajak nonton coldplay malah pindah ke makasar ki piye 🌚","sashfiir","2023-05-09 05:27:52+07","replied_to"
"@tanyakanrl coldplay siih","lovhjay","2023-05-09 05:27:51+07","replied_to"
"coldplay jg kedemenan dr masih aku bocahhh aduuuu galauuuuu","Hetarezeme","2023-05-09 05:27:50+07","tweet"
"Kita gaboleh boros, tapi kalau ada konser Coldplay usahain aja deh","KKoesoemah","2023-05-09 05:27:50+07","tweet"
"Semua tl isinya coldplay😭 kemana lg awak mencari uang😭🤣😭🤣","achanyeol_2728","2023-05-09 05:27:50+07","tweet"
"@dithachns @coldplay Mari kita ngewarnet lagi.. https://t.co/ntXho8M0Ci","cchandrra","2023-05-09 05:27:48+07","replied_to"
"Cuma di Indonesia stadion dipake konser, blablabla

Lah itu San Siro dipake One Direction, Coldplay bolak balik manggung di Wembley 🙄","nadiaallydrus","2023-05-09 05:27:44+07","tweet"
"Coldplay ke Jakartaaa, nih cara beli tiket presalenya...","mytips_id","2023-05-09 05:27:44+07","retweet"
"@tanyakanrl Coldplay lah Cok. Tu fansnya dari era kapan coba masih banyak setia suka sama mereka. Apalagi ditambah fans dia ada yg ngefans jg sama KPop. Jadi ya makin banyaklah fans Coldplay. Apalagi lagunya selera semua umur","rumyblue","2023-05-09 05:27:41+07","replied_to"
"coldplay datang malaysia???????? pastu ticketing next week ya tuhan 😭😭😭😭","everywonv","2023-05-09 05:27:41+07","retweet"
"🪐Coldplay: Music Of The Spheres World Tour - delivered by DHL 🪐

You’ve waited for this moment, for the first time ever, Coldplay is coming to Malaysia!!

📅 Date：22 November 2023⁠
📍 Venue: National Stadium Bukit Jalil https://t.co/PIOAQN95Jw","livenationmy","2023-05-09 02:00:11+07","tweet"
"@tanyakanrl Bandingin Coldplay sama Blackpink itu gimana ya ceritanya😂","kooonyoool","2023-05-09 05:27:40+07","replied_to"
"@IDWantsColdplay @coldplay Merinding sebadan-badan😭😆😆","yelysabeth1","2023-05-09 05:27:40+07","replied_to"
"yg beli vip coldplay siapa aja ya","IndryyIW","2023-05-09 05:27:40+07","tweet"
"Coldplay ni saya tau lagu Creep je","monoluque_","2023-05-09 05:27:39+07","tweet"
"Kalo gak ada duit buat nonton coldplay minimal jangan pinjol ya bangsat","dprhiburanmalam","2023-05-09 05:27:38+07","tweet"
"DIEM KALIAN SEMUA AKU MAU NONTON COLDPLAY!","thaiteayy_","2023-05-09 05:27:36+07","tweet"
"Kenopo coldplay ora konser ket taun wingi wae!!!!!!!","starsandblossom","2023-05-09 05:27:36+07","tweet"
"Jastip tiket coldplay bisa di sini, sangat amat trusted 🥰🥰🥰","hcbbhily","2023-05-09 05:27:36+07","retweet"
"[OPEN JASTIP WAR TICKET]
‘COLDPLAY’ World Tour in Jakarta

✅ Fee 250k/ticket
✅ bookslot 100k : https://t.co/Psvo0QxhvT (akan dibuka ketika official seatplan &amp; pricelist keluar)
✅ cicilan H-1 war

Info lebih lanjut ada di T&amp;C
📩 langsung DM aja
⚠️ limited slot ⚠️ https://t.co/eOYp1L07OU","jastip_tadika","2023-05-09 05:24:59+07","tweet"
"ini range harga tiket coldplay udh kluar tinggal mikir bisa kebagian kagak ajggg","eekayang","2023-05-09 05:27:35+07","tweet"
"@tanyakanrl Coldplay lah jelas legend tapi tetep bakal ada yg fomo sih menurutku","vantaekth__","2023-05-09 05:27:33+07","replied_to"
"@apitt_shfq Tu la tu. Isteri aku yang suka Coldplay. Aku so so je. Tapi nampak gaya macam terpaksa Pergi ni. Hahaha","AshriqShzwn","2023-05-09 05:27:32+07","replied_to"
"Literally di grup kerjaan: gua, mba Melda, mba atina, mba Lisa

Menangisi tanggal ticketing Coldplay
BELOM GAJIAN ANJENG","jogakz","2023-05-09 05:26:55+07","tweet"
"Konser Coldplay masih lama tapi udah pada ngomong mau cuti","restrainedrose","2023-05-09 05:27:31+07","tweet"
"Semua sosmed isinya Coldplay","2000horsepower","2023-05-09 05:27:28+07","tweet"
"duit alhamdulillah ada, tinggal izin cuti nya nanti gimana ya? kayaknya sekantor juga nonton coldplay masa cuti bersama😭🙏🏼","s4ggyboy","2023-05-09 05:27:22+07","tweet"
"ANJIR GIMANA CARANYA GUE NONTON COLDPLAY","reineverse","2023-05-09 05:27:22+07","retweet"
"Fix bakal skip Coldplay karena pas nyokap ulang tahun 😁","TheRayBellamy","2023-05-09 05:27:21+07","tweet"
"Sebenernya ga terlalu suka Coldplay, tapi kalo ada yang mau bayarin tiketnya gua nonton","redmanamder","2023-05-09 05:27:18+07","tweet"
"Apa cuma gue doang yang gak peduli coldplay mau konser di jakarta?","AvianmalariaPJ","2023-05-09 05:27:16+07","tweet"
"@tanyakanrl Coldplay, soalnya cuma 1 hari jadi warnya lebih susah","archiveofxnim","2023-05-09 05:27:14+07","replied_to"
"cape cape nyari duit buat prepare wisuda eh ada presale tiket coldplay mepet bgt anjer😭😭😭","ameiliaip","2023-05-09 05:27:07+07","tweet"
"takpe la skip coldplay, kita tunggu red hot chili peppers je","wannmox","2023-05-09 05:27:07+07","tweet"
"Coldplay Konser di Jakarta, Berikut Ini Playlist Lagu-lagu Coldplay Terdiri dari 48 Lagu @joswito https://t.co/nR5swczh2M #Coldplay #ColdplayInJakarta","gue2mei20257390","2023-05-09 05:27:05+07","tweet"
"Kenapa sih war tiket coldplay mesti pas tengah bulan 😭","dhumaharahap","2023-05-09 05:27:03+07","tweet"
"@nanaellisa @n_AzwS @EmmaJongin @annaejobling Hi anna ! Ni nana ajak pi konsert coldplay ! Hahaha..Wehhh..dia ni kan. Mention betul ek 😅lariikk 🏃🏻‍♀️🏃🏻‍♀️","fieyNZ","2023-05-09 05:27:01+07","tweet"
"Ketersediaan slot jastip tiket Coldplay by Jastipinmeow:
✅✅✅✅

notes:
 sisa slot yang tersedia akan kami informasikan dan perbaharui secara berkala via Twitter dan Instagram resmi @ jastipinmeow🥰✨
#MOTSWT #ColdplayJakarta #Coldplay 

https://t.co/OOU0PS6t9M","jastipinmeow","2023-05-09 05:26:54+07","retweet"
"@vctrkmng Coldplay hobi kulineran juga jangan lupa bang.","Jodisplis","2023-05-09 04:30:49+07","replied_to"
"resell tiket coldplay kayanya cuan nih","scllywag","2023-05-09 05:27:01+07","tweet"
"@boomingsoul semua orang fomo coldplay dah emg","lixtlepony","2023-05-09 05:27:00+07","replied_to"
"kalo aku beneran nonton coldplay pasti karna fomo, tp kata temenku gausah dulu karna ada rumor smtown😭","mtheremedy","2023-05-09 05:26:58+07","tweet"
"Aku kmrn ngewar lany bisa dan mampu tp kalo coldplay kayanya udah panik di depan😂🙏🏻","rismaindriya","2023-05-09 05:26:58+07","tweet"
"@kulitmekdiii nonton coldplay dari story orang adalah jalan ninjaku🙏🥲","zarrabukanjkt48","2023-05-09 05:26:57+07","replied_to"
"Jastip war tiket konser COLDPLAY -  MUSIC of the SPHERES World Tour Jakarta 🔥

✅️ Diurus sampai tiket fisik
✅️ Bookslot 10k/tix
✅️ Proof
✅️ Fee affordable

Testi dan proof bisa langsung cek profile Twitter atau Instagram kami ya! 🤗

#MOTSWT #Coldplay #ColdplayInJakarta https://t.co/AlPHOKn3WQ","jastipinmeow","2023-05-09 04:46:43+07","tweet"
